idestacao,uf,codibge,cidade,nomeestacao,ultimovalor,datahoraUltimovalor,acc1hr,acc3hr,acc6hr,acc12hr,acc24hr,acc48hr,acc72hr,acc96hr,tipoestacao,status
7700,SP,3538501,PIQUETE,Batalhão de Polícia,0,24/07/26 18:30,-,-,-,0.4,0.4,0.4,8.2,8.2,1,0
7519,SP,3522653,ITAPIRAPUÃ PAULISTA,Centro,0,24/07/26 20:50,-,0.6,0.6,0.6,0.8,10,25.6,25.6,1,0
8133,SP,3512308,CONCHAS,Delegacia,8.4,11/09/25 15:20,-,-,-,-,-,-,-,-,1,0
3549,SP,3549904,SÃO JOSÉ DOS CAMPOS,Rio comprido,0,24/07/26 20:20,-,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,0
6702,SP,3518800,GUARULHOS,Cidade Aracília,0,24/07/26 20:40,-,-,-,-,-,0.8,0.8,0.8,1,0
8131,SP,3511706,CHARQUEADA,Base da GCM,0,22/01/26 15:10,-,-,-,-,-,-,-,-,1,0
3862,SP,3524600,JACUPIRANGA,Vila Elias,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
13661,SP,3529401,MAUÁ,Feital,0,29/03/24 06:10,-,-,-,-,-,-,-,-,10,0
7233,SP,3507605,BRAGANÇA PAULISTA,Jardim Cedro,0,24/07/26 20:20,-,-,0.8,2.4,2.4,2.4,2.4,2.4,1,0
7091,SP,3552205,SOROCABA,Jardim Saira,0,24/07/26 21:00,-,-,-,-,1,7.2,7.2,7.2,1,0
3459,SP,3510500,CARAGUATATUBA,Tabatinga2,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
6330,SP,3525508,JOANÓPOLIS,Centro,0,07/09/24 02:30,-,-,-,-,-,-,-,-,1,0
6697,SP,3509700,CAMPOS DO JORDÃO,Vila Matilde,0,21/06/22 05:10,-,-,-,-,-,-,-,-,1,0
6431,SP,3509502,CAMPINAS,Barão Geraldo,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
8150,SP,3530805,MOJI MIRIM,Jd. 31 de Março,0.2,22/04/25 15:40,-,-,-,-,-,-,-,-,1,0
7697,SP,3532405,NAZARÉ PAULISTA,ETA Sabesp,0,24/07/26 21:00,0.2,0.2,0.4,1.2,1.4,1.4,1.4,1.4,1,0
8161,SP,3541653,QUADRA,Centro,0,24/07/26 20:50,-,-,0.2,2.8,4.2,7.2,7.2,7.2,1,0
8169,SP,3546702,SANTA GERTRUDES,Centro,0,04/06/24 00:40,-,-,-,-,-,-,-,-,1,0
7258,SP,3531803,MONTE MOR,Jardim Paviotti,0,24/07/26 20:10,-,0.8,3.6,4.2,6.8,6.8,6.8,6.8,1,0
7693,SP,3524402,JACAREÍ,São João,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
