idestacao,uf,codibge,cidade,nomeestacao,ultimovalor,datahoraUltimovalor,acc1hr,acc3hr,acc6hr,acc12hr,acc24hr,acc48hr,acc72hr,acc96hr,tipoestacao,status
3710,RJ,3302502,MAGÉ,Santo Aleixo,0,02/05/26 21:10,-,-,-,-,-,-,-,-,1,0
7615,RJ,3304557,RIO DE JANEIRO,Ilha de Paquetá,0,26/03/24 18:50,-,-,-,-,-,-,-,-,1,0
3300,RJ,3303708,PARAÍBA DO SUL,Jatobá,0.2,19/04/26 07:20,-,-,-,-,-,-,-,-,1,0
6581,RJ,3304144,QUEIMADOS,Rio Queimados,0,09/05/23 12:00,-,-,-,-,-,-,-,-,3,0
13819,RJ,3305802,TERESÓPOLIS,Quinta do Paraíso,0,24/07/26 20:10,-,-,-,-,-,-,-,-,10,0
3268,RJ,3300803,CACHOEIRAS DE MACACU,Japiúba,0.2,21/04/26 08:20,-,-,-,-,-,-,-,-,1,0
3425,RJ,3300100,ANGRA DOS REIS,Parque Pereque,0,24/07/26 21:00,-,-,-,2.57,3.97,3.97,3.97,3.97,1,0
3430,RJ,3300100,ANGRA DOS REIS,Praia da Chacara,0,24/07/26 20:30,-,-,-,1,4.77,4.77,4.77,4.77,1,0
3293,RJ,3303401,NOVA FRIBURGO,São Pedro da Serra,0,24/07/26 20:20,-,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0
13916,RJ,3303401,NOVA FRIBURGO,Parada Folly - GEO,0,24/07/26 20:10,-,-,-,-,-,-,-,0.2,10,0
3703,RJ,3302270,JAPERI,Centro,0.2,24/07/26 02:30,-,-,-,-,0.6,0.8,0.8,0.8,1,0
7534,RJ,3300456,BELFORD ROXO,Vila Pauline,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3743,RJ,3304904,SÃO GONÇALO,Fazenda dos Mineiros,0,23/07/26 18:20,-,-,-,-,-,-,-,-,1,0
18799,RJ,3305000,SÃO JOÃO DA BARRA,G2-330500003A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3526,RJ,3305802,TERESÓPOLIS,Serra do Capim,0,24/07/26 20:20,-,-,-,-,-,-,-,0.2,1,0
3420,RJ,3300100,ANGRA DOS REIS,Frade,0,24/07/26 20:20,-,-,0.2,3.35,10.44,10.44,10.44,10.44,1,0
3365,RJ,3306008,TRÊS RIOS,Mirante Sul,0,24/07/26 20:00,-,-,-,0.2,1.19,10.13,10.13,10.53,1,0
3547,RJ,3304904,SÃO GONÇALO,Arsenal,0,24/07/26 20:10,-,-,-,0.2,0.2,0.2,0.2,0.2,1,0
3290,RJ,3303401,NOVA FRIBURGO,Maria Teresa,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
7595,RJ,3304557,RIO DE JANEIRO,Salgueiro,0,24/04/25 18:30,-,-,-,-,-,-,-,-,1,0
7562,RJ,3302858,MESQUITA,Chatuba,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3742,RJ,3304904,SÃO GONÇALO,Estrada de Guaxindiba,0,15/08/23 03:20,-,-,-,-,-,-,-,-,1,0
6672,RJ,3302502,MAGÉ,Rio Roncador,0.2,30/06/24 21:30,-,-,-,-,-,-,-,-,3,0
3266,RJ,3300803,CACHOEIRAS DE MACACU,Centro,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
9806,RJ,3303005,MIRACEMA,Centro,0,24/07/26 08:00,-,-,-,-,-,-,-,-,1,0
6674,RJ,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,Rio Preto,0,31/12/16 23:00,-,-,-,-,-,-,-,-,3,0
9804,RJ,3302205,ITAPERUNA,Distrito de Raposo,0,04/06/23 02:10,-,-,-,-,-,-,-,-,1,0
3310,RJ,3303906,PETRÓPOLIS,Vila Constância,0,24/07/26 20:00,-,-,-,-,-,-,-,-,1,0
3287,RJ,3303401,NOVA FRIBURGO,RJ116-km69,0,19/07/26 15:00,-,-,-,-,-,-,-,-,1,0
3558,RJ,3301900,ITABORAÍ,Venda das Pedras,0,08/10/25 21:30,-,-,-,-,-,-,-,-,1,0
3562,RJ,3302502,MAGÉ,Maua,0.2,24/07/26 11:00,-,-,-,0.4,0.4,0.4,0.4,0.4,1,0
7568,RJ,3303609,PARACAMBI,Centro,0,07/02/24 07:10,-,-,-,-,-,-,-,-,1,0
7535,RJ,3300456,BELFORD ROXO,Santa Emilia,0,24/07/26 20:40,-,-,0.4,0.4,0.4,0.4,0.4,0.4,1,0
7607,RJ,3304557,RIO DE JANEIRO,Defesa Civil Santa Cruz,0,27/06/23 17:00,-,-,-,-,-,-,-,-,1,0
3686,RJ,3300456,BELFORD ROXO,Nova Aurora,0.2,24/07/26 20:40,0.2,0.2,0.4,0.4,0.4,0.4,0.4,0.4,1,0
3750,RJ,3305554,SEROPÉDICA,Centro,13.43,07/05/26 19:20,-,-,-,-,-,-,-,-,1,0
3744,RJ,3305109,SÃO JOÃO DE MERITI,Vila Tiradentes,0,24/07/26 20:10,-,-,-,-,-,-,1.6,1.6,1,0
18800,RJ,3306156,VARRE-SAI,G2-330615602A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
8680,RJ,3304557,RIO DE JANEIRO,Campo Golf-RJ,,,-,-,-,-,-,-,-,-,4,0
3399,RJ,3301603,DUAS BARRAS,Distrito de Monnerat,0,13/07/24 05:00,-,-,-,-,-,-,-,-,1,0
3707,RJ,3302502,MAGÉ,Jardim Nazareno,0.2,24/07/26 20:50,0.2,0.4,1,1,1,1,1,1,1,0
3698,RJ,3301850,GUAPIMIRIM,Rod. Rio Teresópolis,0,24/07/26 21:00,-,0.6,0.8,1.2,1.2,1.2,1.2,1.2,1,0
7523,RJ,3300209,ARARUAMA,Aurora,0,07/12/23 17:30,-,-,-,-,-,-,-,-,1,0
13913,RJ,3303401,NOVA FRIBURGO,Prainha - GEO,0,24/07/26 20:10,-,-,-,0.2,0.2,0.4,0.6,0.8,10,0
7611,RJ,3304557,RIO DE JANEIRO,Tijuca,0,10/06/26 18:50,-,-,-,-,-,-,-,-,1,0
3581,RJ,3301900,ITABORAÍ,Apolo II,0,24/07/26 20:10,-,-,0.4,1,1,1,1,1,1,0
3530,RJ,3301702,DUQUE DE CAXIAS,Pilar,0,11/06/26 21:00,-,-,-,-,-,-,-,-,1,0
17548,RJ,3303302,NITERÓI,Capela Sto Expedito - Fonseca,0,24/07/26 20:10,-,-,1,1.2,1.2,1.2,1.2,1.2,10,0
3265,RJ,3300506,BOM JARDIM,Centro,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
7605,RJ,3304557,RIO DE JANEIRO,Pavuna,0,21/07/26 14:40,-,-,-,-,-,-,-,-,1,0
7546,RJ,3301009,CAMPOS DOS GOYTACAZES,Serrinha,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3542,RJ,3303302,NITERÓI,Fonseca,0,24/07/26 20:20,-,-,0.6,0.8,0.8,0.8,1,1,1,0
7629,RJ,3306305,VOLTA REDONDA,Retiro,0,24/07/26 21:00,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,0
3444,RJ,3300100,ANGRA DOS REIS,Praia Sítio Forte,0,23/07/26 06:10,-,-,-,-,-,-,-,-,1,0
3372,RJ,3301504,CORDEIRO,Retiro Poético,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3446,RJ,3300100,ANGRA DOS REIS,São Bento,0,24/07/26 20:20,-,-,-,0.6,4.17,4.17,4.17,4.17,1,0
3729,RJ,3303500,NOVA IGUAÇU,Caioaba,0,20/12/25 06:30,-,-,-,-,-,-,-,-,1,0
3295,RJ,3303401,NOVA FRIBURGO,Caledônia,0,24/07/26 19:50,-,-,-,-,-,0.2,0.2,0.2,1,0
3421,RJ,3300100,ANGRA DOS REIS,Camorim,0,24/07/26 20:30,-,-,0.2,0.2,6.13,6.13,6.13,6.13,1,0
7620,RJ,3305505,SAQUAREMA,Ipitangas,0,16/12/24 12:00,-,-,-,-,-,-,-,-,1,0
3215,RJ,3304557,RIO DE JANEIRO,Est. Pedra Bonita,0,06/03/26 12:10,-,-,-,-,-,-,-,-,1,0
3426,RJ,3300100,ANGRA DOS REIS,BNH,0,24/07/26 20:10,-,-,0.2,1.39,5.94,5.94,5.94,5.94,1,0
8679,RJ,3304557,RIO DE JANEIRO,Clube Naval RJ,,,-,-,-,-,-,-,-,-,4,0
7616,RJ,3305109,SÃO JOÃO DE MERITI,Defesa Civil,0,24/07/26 20:50,-,-,0.2,0.2,0.2,0.2,0.2,0.2,1,0
13757,RJ,3300100,ANGRA DOS REIS,Morro da Carioca (U),0,27/07/25 18:10,-,-,-,-,-,-,-,-,10,0
13912,RJ,3303401,NOVA FRIBURGO,Corrego D´Antas - GEO,0,19/07/26 14:10,-,-,-,-,-,-,-,-,10,0
3543,RJ,3304904,SÃO GONÇALO,Pita,0,23/07/26 22:00,-,-,-,-,-,-,-,-,1,0
3045,RJ,3304557,RIO DE JANEIRO,Praça Seca,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3561,RJ,3302502,MAGÉ,Fragoso,0,24/07/26 21:00,-,0.2,0.8,0.8,0.8,0.8,0.8,0.8,1,0
3564,RJ,3303302,NITERÓI,Várzea das Moças,0,27/01/25 03:40,-,-,-,-,-,-,-,-,1,0
9652,RJ,3301009,CAMPOS DOS GOYTACAZES,Baixa Grande,0,24/07/26 20:00,-,-,-,-,-,-,-,-,1,0
3702,RJ,3302270,JAPERI,Estrada Ary Schivo,0,27/11/25 15:00,-,-,-,-,-,-,-,-,1,0
7603,RJ,3304557,RIO DE JANEIRO,Catete,0,18/07/26 17:20,-,-,-,-,-,-,-,-,1,0
3449,RJ,3302601,MANGARATIBA,Praia do Saco,0.2,24/07/26 20:30,0.2,0.2,0.8,1.2,1.6,1.6,1.6,1.6,1,0
9655,RJ,3302403,MACAÉ,Vale Encantado,0,22/09/24 15:30,-,-,-,-,-,-,-,-,1,0
3303,RJ,3303906,PETRÓPOLIS,Alto da Serra,0,24/07/26 20:50,-,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0
7588,RJ,3304409,RIO CLARO,Centro,0.2,24/07/26 20:40,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.6,1,0
3692,RJ,3301702,DUQUE DE CAXIAS,Santa Cruz da Serra,0,15/07/26 11:00,-,-,-,-,-,-,-,-,1,0
3321,RJ,3303906,PETRÓPOLIS,Morin,0,24/07/26 20:50,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,0
3435,RJ,3300100,ANGRA DOS REIS,Banqueta,0,24/07/26 20:10,-,0.2,0.6,1.59,4.58,4.58,4.58,4.58,1,0
3306,RJ,3303906,PETRÓPOLIS,Araras,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3713,RJ,3302700,MARICÁ,Itapeba,0,24/07/26 16:20,-,-,-,0.2,0.2,0.2,0.2,0.2,1,0
3320,RJ,3303906,PETRÓPOLIS,Nogueira,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3733,RJ,3303500,NOVA IGUAÇU,Palhada,0,24/07/26 21:00,-,-,0.2,0.2,0.2,0.2,0.2,0.2,1,0
3407,RJ,3305406,SAPUCAIA,Est.Santa Rita,0,24/07/26 20:50,-,-,-,-,-,0.2,0.2,0.4,1,0
13818,RJ,3305802,TERESÓPOLIS,Tartaruga,0,19/11/25 14:10,-,-,-,-,-,-,-,-,10,0
3316,RJ,3303906,PETRÓPOLIS,Vale do Cuiabá,0.2,30/05/26 01:30,-,-,-,-,-,-,-,-,1,0
3440,RJ,3300100,ANGRA DOS REIS,Praia de Garatucaia,0,24/07/26 20:40,-,0.2,2.76,2.96,4.15,4.15,4.15,4.15,1,0
3385,RJ,3301108,CANTAGALO,Boa sorte,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
7573,RJ,3304003,PIRAÍ,Morro da Cruz,0,24/07/26 18:00,-,-,-,0.6,0.6,0.6,0.6,0.6,1,0
8678,RJ,3303302,NITERÓI,DHN-Niterói,,,-,-,-,-,-,-,-,-,4,0
3279,RJ,3303401,NOVA FRIBURGO,Lumiar,0,01/07/26 04:20,-,-,-,-,-,-,-,-,1,0
3334,RJ,3305307,SÃO SEBASTIÃO DO ALTO,Centro,0,24/07/26 21:20,-,-,-,-,-,-,-,-,1,0
7596,RJ,3304557,RIO DE JANEIRO,Andaraí,0,15/09/24 01:40,-,-,-,-,-,-,-,-,1,0
7527,RJ,3300308,BARRA DO PIRAÍ,BARRA DO PIRAÍ,0.2,24/07/26 20:30,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0
9654,RJ,3302403,MACAÉ,Glicério,0,05/06/24 18:50,-,-,-,-,-,-,-,-,1,0
3294,RJ,3303401,NOVA FRIBURGO,Jardim Califórnia,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
9799,RJ,3300605,BOM JESUS DO ITABAPOANA,Lia Márcia,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3680,RJ,3301702,DUQUE DE CAXIAS,São Judas Tadeu,0,24/07/26 20:50,-,-,0.4,0.4,0.4,0.4,0.4,0.4,1,0
9798,RJ,3300159,APERIBÉ,Verdes Campos,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
9748,RJ,3300407,BARRA MANSA,Vila Orlandélia,0.2,24/07/26 20:40,0.6,1,1,1,1,1,1,1,1,0
3731,RJ,3303500,NOVA IGUAÇU,Jardim Guandu,0,03/03/26 07:50,-,-,-,-,-,-,-,-,1,0
13914,RJ,3303401,NOVA FRIBURGO,Jardim California - GEO,0,24/07/26 12:10,-,-,-,-,-,-,-,-,10,0
3400,RJ,3303708,PARAÍBA DO SUL,Limoeiro,0,24/07/26 11:50,-,-,-,-,-,-,-,-,1,0
9657,RJ,3304409,RIO CLARO,Lídice,0,24/07/26 20:40,0.4,0.4,0.8,1.2,1.2,1.2,1.2,1.2,1,0
13820,RJ,3305802,TERESÓPOLIS,Barroso,0,21/05/25 03:10,-,-,-,-,-,-,-,-,10,0
7524,RJ,3300209,ARARUAMA,Monteiros,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
3044,RJ,3304557,RIO DE JANEIRO,Penha,0,14/11/25 12:10,-,-,-,-,-,-,-,-,1,0
3278,RJ,3303401,NOVA FRIBURGO,Amparo,0,20/05/26 20:50,-,-,-,-,-,-,-,-,1,0
3560,RJ,3301900,ITABORAÍ,Nova Cidade,0,03/06/24 22:00,-,-,-,-,-,-,-,-,1,0
17550,RJ,3303302,NITERÓI,Ititioca,0,24/07/26 20:50,-,-,1.6,2.4,2.4,2.4,2.4,2.4,10,0
3264,RJ,3300506,BOM JARDIM,EMATER,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
7553,RJ,3302254,ITATIAIA,Centro,0,24/07/26 21:00,0.4,0.4,0.4,0.8,0.8,0.8,0.8,0.8,1,0
7583,RJ,3304201,RESENDE,Visconde de Mauá,0.2,24/07/26 21:20,0.6,0.8,1.4,1.4,1.4,1.4,1.4,1.4,1,0
3373,RJ,3301504,CORDEIRO,Centro,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3585,RJ,3305752,TANGUÁ,CEDAE,0,24/07/26 12:50,-,-,-,-,-,-,-,-,1,0
3370,RJ,3301108,CANTAGALO,Felipe João,0,14/07/26 02:20,-,-,-,-,-,-,-,-,1,0
17549,RJ,3303302,NITERÓI,Palmeira,0,23/07/26 11:30,-,-,-,-,-,-,-,-,10,0
3693,RJ,3301850,GUAPIMIRIM,Centro,0,23/07/26 15:20,-,-,-,-,-,-,-,-,1,0
3427,RJ,3300100,ANGRA DOS REIS,Portogalo,0.2,24/07/26 14:40,-,-,-,0.2,0.2,0.2,0.2,0.2,1,0
3263,RJ,3300506,BOM JARDIM,São José do Ribeirão,0,21/07/26 10:50,-,-,-,-,-,-,-,0.4,1,0
3394,RJ,3300803,CACHOEIRAS DE MACACU,E. M Engenheiro Elias Faraht,0,06/03/26 14:30,-,-,-,-,-,-,-,-,1,0
3397,RJ,3301207,CARMO,RJ 158 km10,0,23/07/26 15:50,-,-,-,-,-,-,-,-,1,0
18790,RJ,3301306,CASIMIRO DE ABREU,G2-330130602A,0,24/07/26 20:10,-,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,0
7606,RJ,3304557,RIO DE JANEIRO,Vigário Geral,0,24/07/26 20:50,-,-,0.2,0.2,0.2,0.2,0.2,0.2,1,0
3679,RJ,3301702,DUQUE DE CAXIAS,Jardim Olavo Bilac,0,24/07/26 20:10,-,-,0.2,0.2,0.2,0.2,0.2,0.2,1,0
3262,RJ,3300506,BOM JARDIM,São Miguel,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
14073,RJ,3300100,ANGRA DOS REIS,UFF Retiro (U),0,27/11/24 08:30,-,-,-,-,-,-,-,-,10,0
3288,RJ,3303401,NOVA FRIBURGO,Varginha,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
9759,RJ,3301157,CARDOSO MOREIRA,Catarino,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3341,RJ,3305802,TERESÓPOLIS,Panorama,0,04/08/24 16:10,-,-,-,-,-,-,-,-,1,0
13822,RJ,3305802,TERESÓPOLIS,Parnaso,0,24/07/26 20:10,-,-,-,-,0.4,0.4,0.4,0.4,10,0
3745,RJ,3305109,SÃO JOÃO DE MERITI,Jardim Metrópole,0,10/03/26 12:20,-,-,-,-,-,-,-,-,1,0
3696,RJ,3301850,GUAPIMIRIM,Vale das Pedrinhas,0,24/07/26 20:50,-,0.2,0.4,0.4,0.4,0.4,0.4,0.4,1,0
7610,RJ,3304557,RIO DE JANEIRO,Alto da Boa Vista,0.2,24/07/26 20:50,0.8,0.8,4.8,9.6,11.6,11.6,11.6,11.6,1,0
3402,RJ,3303906,PETRÓPOLIS,Vila Rica,0,19/07/26 16:00,-,-,-,-,-,-,-,-,1,0
3694,RJ,3301850,GUAPIMIRIM,Barrinha,0.2,03/09/25 11:10,-,-,-,-,-,-,-,-,1,0
13762,RJ,3300100,ANGRA DOS REIS,Mombaça (U),0,16/10/23 09:10,-,-,-,-,-,-,-,-,10,0
9656,RJ,3304300,RIO BONITO,Praça Cruzeiro,0,10/08/25 07:00,-,-,-,-,-,-,-,-,1,0
3716,RJ,3302700,MARICÁ,Itaipuaçu,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3447,RJ,3300100,ANGRA DOS REIS,Caputera,0,24/07/26 20:10,-,-,0.6,6.12,14.4,14.4,14.4,14.6,1,0
3345,RJ,3305802,TERESÓPOLIS,Fazenda Alpina,0,01/09/25 03:50,-,-,-,-,-,-,-,-,1,0
9808,RJ,3304102,PORCIÚNCULA,Centro,0,29/05/26 06:40,-,-,-,-,-,-,-,-,1,0
3362,RJ,3306008,TRÊS RIOS,Moura Brasil,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
3451,RJ,3303807,PARATY,BR101 - km588,0,24/07/26 20:50,-,-,0.4,0.8,0.8,0.8,0.8,0.8,1,0
3689,RJ,3301702,DUQUE DE CAXIAS,Xerem2,0,24/07/26 19:50,-,-,-,-,-,-,-,-,1,0
7567,RJ,3303500,NOVA IGUAÇU,Cobrex,0.2,24/07/26 20:50,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,1,0
6584,RJ,3306305,VOLTA REDONDA,Rio Paraiba do Sul,0,04/03/26 16:10,-,-,-,-,-,-,-,-,3,0
13821,RJ,3305802,TERESÓPOLIS,Campo Limpo,0,24/07/26 20:20,-,-,-,-,-,-,-,-,10,0
7619,RJ,3305109,SÃO JOÃO DE MERITI,Agostinho Porto,0,24/07/26 12:50,-,-,-,-,-,-,-,-,1,0
18787,RJ,3300936,CARAPEBUS,G2-330093602A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
7545,RJ,3301009,CAMPOS DOS GOYTACAZES,Jardim Carioca,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3685,RJ,3300456,BELFORD ROXO,Parque Amorim,0,24/07/26 20:50,-,-,0.2,0.2,0.2,0.2,0.2,0.2,1,0
18789,RJ,3301306,CASIMIRO DE ABREU,G2-330130603A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3401,RJ,3303906,PETRÓPOLIS,Mosela,0,24/07/26 19:00,-,-,-,-,-,-,-,-,1,0
3387,RJ,3300225,AREAL,Centro,0,24/07/26 18:10,-,-,-,-,-,-,-,-,1,0
3396,RJ,3301207,CARMO,Reta,0,06/06/26 21:50,-,-,-,-,-,-,-,-,1,0
18795,RJ,3302908,MIGUEL PEREIRA,G2-330290801A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3291,RJ,3303401,NOVA FRIBURGO,Conquista,0,27/07/24 22:20,-,-,-,-,-,-,-,-,1,0
7550,RJ,3302007,ITAGUAÍ,Engenho,0,31/12/25 10:20,-,-,-,-,-,-,-,-,1,0
3445,RJ,3300100,ANGRA DOS REIS,Vila do Abraão,0,24/07/26 20:50,-,-,0.2,1.19,1.79,1.79,1.79,1.79,1,0
3351,RJ,3305802,TERESÓPOLIS,Bonsucesso,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
3539,RJ,3303302,NITERÓI,Piratininga,0,23/07/26 17:30,-,-,-,-,-,-,-,-,1,0
7521,RJ,3300209,ARARUAMA,Bananeiras,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3718,RJ,3302700,MARICÁ,Inoá,0,24/07/26 20:10,-,0.2,0.4,0.4,0.4,0.4,0.4,0.4,1,0
13756,RJ,3300100,ANGRA DOS REIS,Marinas (U),0,19/07/26 19:10,-,-,-,-,-,-,-,-,10,0
7565,RJ,3303500,NOVA IGUAÇU,Austin,0,24/07/26 20:50,-,-,0.6,0.6,0.6,0.6,0.6,0.6,1,0
3390,RJ,3300803,CACHOEIRAS DE MACACU,Valério,0,24/07/26 20:50,-,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0
3541,RJ,3303302,NITERÓI,Piratininga2,0,03/06/24 22:50,-,-,-,-,-,-,-,-,1,0
3273,RJ,3303401,NOVA FRIBURGO,Vale dos Pinheiros,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
7597,RJ,3304557,RIO DE JANEIRO,CIEP Samuel Wainer,0,24/07/26 17:50,-,-,-,-,-,-,-,-,1,0
7575,RJ,3304110,PORTO REAL,Centro,0,24/07/26 21:20,0.2,1,1,1,1,1,1,1,1,0
3717,RJ,3302700,MARICÁ,Itaipuaçu2,0,24/07/26 21:00,-,-,0.4,0.6,1,1,1,1,1,0
3691,RJ,3301702,DUQUE DE CAXIAS,Jardim Anhanga,0,24/07/26 12:20,-,-,-,-,0.2,0.2,0.2,0.2,1,0
3557,RJ,3301900,ITABORAÍ,Vale do Sol,0,12/09/24 13:30,-,-,-,-,-,-,-,-,1,0
3531,RJ,3301702,DUQUE DE CAXIAS,Xerem,0,24/01/26 14:30,-,-,-,-,-,-,-,-,1,0
3687,RJ,3301702,DUQUE DE CAXIAS,Cidade dos Meninos,0,17/06/26 01:10,-,-,-,-,-,-,-,-,1,0
3323,RJ,3303906,PETRÓPOLIS,Itaipava2,0.2,24/07/26 20:50,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1,0
3684,RJ,3300456,BELFORD ROXO,Santa Amélia,0,24/07/26 17:30,-,-,-,-,-,-,-,-,1,0
3538,RJ,3303302,NITERÓI,Maria Paula,0,06/04/26 17:20,-,-,-,-,-,-,-,-,1,0
3408,RJ,3305406,SAPUCAIA,Centro,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
8182,RJ,3301108,CANTAGALO,Euclidelândia,0,27/05/24 17:30,-,-,-,-,-,-,-,-,1,0
3730,RJ,3303500,NOVA IGUAÇU,Miguel Couto,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
7538,RJ,3300704,CABO FRIO,Centro,0,19/07/26 12:00,-,-,-,-,-,-,-,-,1,0
3709,RJ,3302502,MAGÉ,Surui,0,24/07/26 15:20,-,-,-,-,-,-,-,-,1,0
18791,RJ,3301405,CONCEIÇÃO DE MACABU,G2-330140501A,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
3338,RJ,3305802,TERESÓPOLIS,São Pedro ,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
3337,RJ,3305802,TERESÓPOLIS,Meudon,0,07/07/26 20:00,-,-,-,-,-,-,-,-,1,0
8796,RJ,3301850,GUAPIMIRIM,Rio Soberbo,0,22/07/26 07:10,-,-,-,-,-,-,-,-,3,0
3452,RJ,3303807,PARATY,Mangueira,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
8798,RJ,3302809,MENDES,Rio Santana ou Corrego Sacra Familia,0,24/07/26 20:10,-,-,-,-,-,-,-,-,3,0
3364,RJ,3306008,TRÊS RIOS,SAAETRI,0,24/07/26 11:50,-,-,-,-,-,-,-,-,1,0
7625,RJ,3305604,SILVA JARDIM,Aldeia Velha,0,21/11/23 18:00,-,-,-,-,-,-,-,-,1,0
7601,RJ,3304557,RIO DE JANEIRO,CIEP Dr. João Ramos de Souza,0,26/02/25 17:20,-,-,-,-,-,-,-,-,1,0
9802,RJ,3302106,ITAOCARA,Centro,0,19/09/25 06:10,-,-,-,-,-,-,-,-,1,0
